ts,cdm4160,cjmcu811,sen0219,t3022,mh-z14a,sen0220,s8lp
2021-06-30 02:23:27.190,290.0,,,,,,
2021-06-30 02:23:27.706,,,,,,401.0,
2021-06-30 02:23:29.339,,3830.0,,,,,
2021-06-30 02:23:31.141,,,912.0,454.0,-1.0,,
2021-06-30 02:23:33.760,314.0,,,,,,
2021-06-30 02:23:34.276,,,,,,402.0,
2021-06-30 02:23:35.368,,3848.0,,,,,
2021-06-30 02:23:40.330,289.0,,,,,,
2021-06-30 02:23:40.846,,,,,,402.0,
2021-06-30 02:23:41.397,,3830.0,,,,,
2021-06-30 02:23:46.695,,,653.0,453.0,-1.0,,
2021-06-30 02:23:46.900,310.0,,,,,,
2021-06-30 02:23:47.415,,,,,,401.0,
2021-06-30 02:23:47.633,,3848.0,,,,,
2021-06-30 02:23:53.460,277.0,,,,,,
2021-06-30 02:23:53.665,,3848.0,,,,,
2021-06-30 02:23:59.669,,3848.0,,,,,
2021-06-30 02:24:00.020,289.0,,,,,,
2021-06-30 02:24:00.536,,,,,,400.0,
2021-06-30 02:24:02.677,,,781.0,452.0,-1.0,,
2021-06-30 02:24:05.697,,3848.0,,,,,
2021-06-30 02:24:06.590,292.0,,,,,,
2021-06-30 02:24:07.106,,,,,,400.0,
2021-06-30 02:24:11.732,,3848.0,,,,,
2021-06-30 02:24:13.150,315.0,,,,,,
2021-06-30 02:24:13.666,,,,,,399.0,
2021-06-30 02:24:17.762,,3830.0,,,,,
2021-06-30 02:24:18.297,,,712.0,451.0,-1.0,,
2021-06-30 02:24:19.721,291.0,,,,,,
2021-06-30 02:24:20.236,,,,,,399.0,
2021-06-30 02:24:23.803,,3830.0,,,,,
2021-06-30 02:24:26.291,318.0,,,,,,
2021-06-30 02:24:26.806,,,,,,399.0,
2021-06-30 02:24:29.832,,3830.0,,,,,
2021-06-30 02:24:32.850,285.0,,,,,,
2021-06-30 02:24:33.366,,,,,,399.0,
2021-06-30 02:24:33.874,,,821.0,450.0,-1.0,,
2021-06-30 02:24:35.862,,3830.0,,,,,
2021-06-30 02:24:39.421,297.0,,,,,,
2021-06-30 02:24:39.936,,,,,,399.0,
2021-06-30 02:24:41.893,,3830.0,,,,,
2021-06-30 02:24:45.980,265.0,,,,,,
2021-06-30 02:24:46.497,,,,,,399.0,
2021-06-30 02:24:47.924,,3830.0,,,,,
2021-06-30 02:24:49.438,,,562.0,450.0,-1.0,,
2021-06-30 02:24:52.542,297.0,,,,,,
2021-06-30 02:24:53.057,,,,,,400.0,
2021-06-30 02:24:53.952,,3804.0,,,,,
2021-06-30 02:24:59.102,293.0,,,,,,
2021-06-30 02:24:59.618,,,,,,400.0,
2021-06-30 02:24:59.982,,3804.0,,,,,
2021-06-30 02:25:05.349,,,871.0,451.0,-1.0,,
2021-06-30 02:25:05.663,294.0,,,,,,
2021-06-30 02:25:06.013,,3830.0,,,,,
2021-06-30 02:25:12.014,,3830.0,,,,,
2021-06-30 02:25:12.223,293.0,,,,,,
2021-06-30 02:25:12.739,,,,,,398.0,
2021-06-30 02:25:18.042,,3830.0,,,,,
2021-06-30 02:25:18.783,287.0,,,,,,
2021-06-30 02:25:19.299,,,,,,399.0,
2021-06-30 02:25:21.023,,,743.0,450.0,-1.0,,
2021-06-30 02:25:24.073,,3830.0,,,,,
2021-06-30 02:25:25.354,276.0,,,,,,
2021-06-30 02:25:25.869,,,,,,399.0,
2021-06-30 02:25:30.104,,3830.0,,,,,
2021-06-30 02:25:31.924,266.0,,,,,,
2021-06-30 02:25:32.439,,,,,,398.0,
2021-06-30 02:25:36.133,,3804.0,,,,,
2021-06-30 02:25:36.664,,,793.0,451.0,-1.0,,
2021-06-30 02:25:38.494,327.0,,,,,,
2021-06-30 02:25:39.009,,,,,,399.0,
2021-06-30 02:25:42.169,,3830.0,,,,,
2021-06-30 02:25:45.064,294.0,,,,,,
2021-06-30 02:25:45.579,,,,,,399.0,
2021-06-30 02:25:48.195,,3830.0,,,,,
2021-06-30 02:25:51.627,328.0,,,,,,
2021-06-30 02:25:52.139,,,,,,398.0,
2021-06-30 02:25:52.312,,,509.0,452.0,-1.0,,
2021-06-30 02:25:54.224,,3830.0,,,,,
2021-06-30 02:25:58.184,294.0,,,,,,
2021-06-30 02:25:58.699,,,,,,397.0,
2021-06-30 02:26:00.253,,3830.0,,,,,
2021-06-30 02:26:04.744,319.0,,,,,,
2021-06-30 02:26:05.259,,,,,,396.0,
2021-06-30 02:26:06.282,,3804.0,,,,,
2021-06-30 02:26:07.893,,,903.0,451.0,-1.0,,
2021-06-30 02:26:11.304,282.0,,,,,,
2021-06-30 02:26:11.820,,,,,,395.0,
2021-06-30 02:26:12.318,,3830.0,,,,,
2021-06-30 02:26:17.865,296.0,,,,,,
2021-06-30 02:26:18.346,,3830.0,,,,,
2021-06-30 02:26:23.453,,,590.0,453.0,-1.0,,
2021-06-30 02:26:24.350,,3830.0,,,,,
2021-06-30 02:26:24.427,297.0,,,,,,
2021-06-30 02:26:24.941,,,,,,396.0,
2021-06-30 02:26:30.378,,3830.0,,,,,
2021-06-30 02:26:30.986,323.0,,,,,,
2021-06-30 02:26:31.500,,,,,,397.0,
2021-06-30 02:26:36.408,,3830.0,,,,,
2021-06-30 02:26:37.547,298.0,,,,,,
2021-06-30 02:26:38.061,,,,,,397.0,
2021-06-30 02:26:39.142,,,853.0,453.0,-1.0,,
2021-06-30 02:26:42.439,,3830.0,,,,,
2021-06-30 02:26:44.106,323.0,,,,,,
2021-06-30 02:26:44.621,,,,,,398.0,
2021-06-30 02:26:48.476,,3830.0,,,,,
2021-06-30 02:26:50.676,289.0,,,,,,
2021-06-30 02:26:51.191,,,,,,397.0,
2021-06-30 02:26:54.512,,3830.0,,,,,
2021-06-30 02:26:54.796,,,521.0,453.0,-1.0,,
2021-06-30 02:26:57.237,302.0,,,,,,
2021-06-30 02:26:57.752,,,,,,398.0,
2021-06-30 02:27:00.548,,3830.0,,,,,
2021-06-30 02:27:03.796,268.0,,,,,,
2021-06-30 02:27:04.312,,,,,,397.0,
2021-06-30 02:27:06.580,,3848.0,,,,,
2021-06-30 02:27:10.367,324.0,,,,,,
2021-06-30 02:27:10.374,,,925.0,453.0,-1.0,,
2021-06-30 02:27:10.882,,,,,,397.0,
2021-06-30 02:27:12.613,,3848.0,,,,,
2021-06-30 02:27:16.937,298.0,,,,,,
2021-06-30 02:27:17.452,,,,,,395.0,
2021-06-30 02:27:18.642,,3830.0,,,,,
2021-06-30 02:27:23.508,325.0,,,,,,
2021-06-30 02:27:24.022,,,,,,395.0,
2021-06-30 02:27:24.674,,3848.0,,,,,
2021-06-30 02:27:28.428,,,843.0,453.0,-1.0,,
2021-06-30 02:27:30.071,299.0,,,,,,
2021-06-30 02:27:30.583,,,,,,395.0,
2021-06-30 02:27:30.704,,3848.0,,,,,
2021-06-30 02:27:36.637,317.0,,,,,,
2021-06-30 02:27:36.735,,3848.0,,,,,
2021-06-30 02:27:42.738,,3848.0,,,,,
2021-06-30 02:27:43.198,277.0,,,,,,
2021-06-30 02:27:43.713,,,,,,397.0,
2021-06-30 02:27:44.027,,,509.0,454.0,-1.0,,
2021-06-30 02:27:48.767,,3848.0,,,,,
2021-06-30 02:27:49.768,290.0,,,,,,
2021-06-30 02:27:50.283,,,,,,398.0,
2021-06-30 02:27:54.798,,3848.0,,,,,
2021-06-30 02:27:56.338,302.0,,,,,,
2021-06-30 02:27:56.853,,,,,,397.0,
2021-06-30 02:27:59.589,,,943.0,454.0,-1.0,,
2021-06-30 02:28:00.826,,3848.0,,,,,
2021-06-30 02:28:02.905,326.0,,,,,,
2021-06-30 02:28:03.420,,,,,,398.0,
2021-06-30 02:28:06.861,,3848.0,,,,,
2021-06-30 02:28:09.475,304.0,,,,,,
2021-06-30 02:28:09.990,,,,,,397.0,
2021-06-30 02:28:12.890,,3848.0,,,,,
2021-06-30 02:28:15.155,,,521.0,454.0,-1.0,,
2021-06-30 02:28:16.046,305.0,,,,,,
2021-06-30 02:28:16.562,,,,,,397.0,
2021-06-30 02:28:18.924,,3848.0,,,,,
2021-06-30 02:28:22.605,294.0,,,,,,
2021-06-30 02:28:23.121,,,,,,396.0,
2021-06-30 02:28:24.952,,3848.0,,,,,
2021-06-30 02:28:29.165,278.0,,,,,,
2021-06-30 02:28:29.681,,,,,,396.0,
2021-06-30 02:28:30.714,,,953.0,454.0,-1.0,,
2021-06-30 02:28:30.986,,3848.0,,,,,
2021-06-30 02:28:35.725,272.0,,,,,,
2021-06-30 02:28:36.241,,,,,,396.0,
2021-06-30 02:28:37.019,,3848.0,,,,,
2021-06-30 02:28:42.296,301.0,,,,,,
2021-06-30 02:28:42.811,,,,,,396.0,
2021-06-30 02:28:43.048,,3848.0,,,,,
2021-06-30 02:28:46.307,,,821.0,455.0,-1.0,,
2021-06-30 02:28:48.855,300.0,,,,,,
2021-06-30 02:28:49.082,,3848.0,,,,,
2021-06-30 02:28:55.086,,3830.0,,,,,
2021-06-30 02:28:55.415,304.0,,,,,,
2021-06-30 02:28:55.931,,,,,,395.0,
2021-06-30 02:29:01.114,,3848.0,,,,,
2021-06-30 02:29:01.985,341.0,,,,,,
2021-06-30 02:29:02.220,,,934.0,455.0,-1.0,,
2021-06-30 02:29:02.501,,,,,,395.0,
2021-06-30 02:29:07.145,,3848.0,,,,,
2021-06-30 02:29:08.546,294.0,,,,,,
2021-06-30 02:29:09.060,,,,,,396.0,
2021-06-30 02:29:13.179,,3848.0,,,,,
2021-06-30 02:29:15.105,314.0,,,,,,
2021-06-30 02:29:15.620,,,,,,396.0,
2021-06-30 02:29:17.917,,,540.0,454.0,-1.0,,
2021-06-30 02:29:19.210,,3848.0,,,,,
2021-06-30 02:29:21.675,271.0,,,,,,
2021-06-30 02:29:22.191,,,,,,397.0,
2021-06-30 02:29:25.238,,3848.0,,,,,
2021-06-30 02:29:28.235,336.0,,,,,,
2021-06-30 02:29:28.751,,,,,,398.0,
2021-06-30 02:29:31.271,,3848.0,,,,,
2021-06-30 02:29:34.796,303.0,,,,,,
2021-06-30 02:29:35.311,,,,,,397.0,
2021-06-30 02:29:36.098,,,781.0,455.0,-1.0,,
2021-06-30 02:29:37.295,,3848.0,,,,,
2021-06-30 02:29:41.366,335.0,,,,,,
2021-06-30 02:29:41.881,,,,,,396.0,
2021-06-30 02:29:43.326,,3848.0,,,,,
2021-06-30 02:29:47.935,306.0,,,,,,
2021-06-30 02:29:48.451,,,,,,396.0,
2021-06-30 02:29:49.357,,3848.0,,,,,
2021-06-30 02:29:51.754,,,934.0,456.0,-1.0,,
2021-06-30 02:29:54.505,323.0,,,,,,
2021-06-30 02:29:55.021,,,,,,396.0,
2021-06-30 02:29:55.393,,3848.0,,,,,
2021-06-30 02:30:01.065,282.0,,,,,,
2021-06-30 02:30:01.422,,3848.0,,,,,
2021-06-30 02:30:07.312,,,671.0,457.0,-1.0,,
2021-06-30 02:30:07.427,,3848.0,,,,,
2021-06-30 02:30:07.625,299.0,,,,,,
2021-06-30 02:30:08.141,,,,,,396.0,
2021-06-30 02:30:13.456,,3848.0,,,,,
2021-06-30 02:30:14.196,303.0,,,,,,
2021-06-30 02:30:14.711,,,,,,397.0,
2021-06-30 02:30:19.484,,3848.0,,,,,
2021-06-30 02:30:20.755,325.0,,,,,,
2021-06-30 02:30:21.271,,,,,,396.0,
2021-06-30 02:30:22.876,,,834.0,456.0,-1.0,,
2021-06-30 02:30:25.513,,3848.0,,,,,
2021-06-30 02:30:27.335,303.0,,,,,,
2021-06-30 02:30:27.847,,,,,,395.0,
2021-06-30 02:30:31.541,,3848.0,,,,,
2021-06-30 02:30:33.895,327.0,,,,,,
2021-06-30 02:30:34.411,,,,,,396.0,
2021-06-30 02:30:37.574,,3848.0,,,,,
2021-06-30 02:30:38.465,,,521.0,456.0,-1.0,,
2021-06-30 02:30:40.455,297.0,,,,,,
2021-06-30 02:30:40.971,,,,,,397.0,
2021-06-30 02:30:43.604,,3848.0,,,,,
2021-06-30 02:30:47.026,303.0,,,,,,
2021-06-30 02:30:47.542,,,,,,397.0,
2021-06-30 02:30:49.633,,3848.0,,,,,
2021-06-30 02:30:53.596,271.0,,,,,,
2021-06-30 02:30:54.021,,,812.0,455.0,-1.0,,
2021-06-30 02:30:54.112,,,,,,395.0,
2021-06-30 02:30:55.660,,3848.0,,,,,
2021-06-30 02:31:00.166,329.0,,,,,,
2021-06-30 02:31:00.681,,,,,,396.0,
2021-06-30 02:31:01.687,,3848.0,,,,,
2021-06-30 02:31:06.736,305.0,,,,,,
2021-06-30 02:31:07.251,,,,,,397.0,
2021-06-30 02:31:07.715,,3848.0,,,,,
2021-06-30 02:31:12.261,,,521.0,454.0,-1.0,,
2021-06-30 02:31:13.308,329.0,,,,,,
2021-06-30 02:31:13.744,,3873.0,,,,,
2021-06-30 02:31:19.749,,3848.0,,,,,
2021-06-30 02:31:19.868,306.0,,,,,,
2021-06-30 02:31:20.384,,,,,,396.0,
2021-06-30 02:31:25.775,,3848.0,,,,,
2021-06-30 02:31:26.439,309.0,,,,,,
2021-06-30 02:31:26.954,,,,,,397.0,
2021-06-30 02:31:30.422,,,812.0,456.0,-1.0,,
2021-06-30 02:31:31.811,,3848.0,,,,,
2021-06-30 02:31:32.998,282.0,,,,,,
2021-06-30 02:31:33.514,,,,,,396.0,
2021-06-30 02:31:37.839,,3848.0,,,,,
2021-06-30 02:31:39.560,270.0,,,,,,
2021-06-30 02:31:40.075,,,,,,395.0,
2021-06-30 02:31:43.873,,3848.0,,,,,
2021-06-30 02:31:46.081,,,793.0,456.0,-1.0,,
2021-06-30 02:31:46.118,304.0,,,,,,
2021-06-30 02:31:46.634,,,,,,395.0,
2021-06-30 02:31:49.903,,3848.0,,,,,
2021-06-30 02:31:52.689,304.0,,,,,,
2021-06-30 02:31:53.204,,,,,,397.0,
2021-06-30 02:31:55.932,,3848.0,,,,,
2021-06-30 02:31:59.259,301.0,,,,,,
2021-06-30 02:31:59.774,,,,,,399.0,
2021-06-30 02:32:01.963,,3848.0,,,,,
2021-06-30 02:32:02.241,,,903.0,456.0,-1.0,,
2021-06-30 02:32:05.829,299.0,,,,,,
2021-06-30 02:32:06.344,,,,,,399.0,
2021-06-30 02:32:07.995,,3848.0,,,,,
2021-06-30 02:32:12.400,332.0,,,,,,
2021-06-30 02:32:12.914,,,,,,399.0,
2021-06-30 02:32:14.024,,3848.0,,,,,
2021-06-30 02:32:17.841,,,975.0,455.0,-1.0,,
2021-06-30 02:32:18.960,281.0,,,,,,
2021-06-30 02:32:19.475,,,,,,398.0,
2021-06-30 02:32:20.054,,3848.0,,,,,
2021-06-30 02:32:25.529,304.0,,,,,,
2021-06-30 02:32:26.044,,,,,,399.0,
2021-06-30 02:32:26.086,,3848.0,,,,,
2021-06-30 02:32:32.099,301.0,,,,,,
2021-06-30 02:32:32.116,,3848.0,,,,,
2021-06-30 02:32:33.400,,,662.0,455.0,-1.0,,
2021-06-30 02:32:38.120,,3848.0,,,,,
2021-06-30 02:32:38.659,330.0,,,,,,
2021-06-30 02:32:39.174,,,,,,399.0,
2021-06-30 02:32:44.153,,3848.0,,,,,
2021-06-30 02:32:45.219,302.0,,,,,,
2021-06-30 02:32:45.734,,,,,,399.0,
2021-06-30 02:32:48.953,,,925.0,455.0,-1.0,,
2021-06-30 02:32:50.183,,3848.0,,,,,
2021-06-30 02:32:51.789,327.0,,,,,,
2021-06-30 02:32:52.304,,,,,,398.0,
2021-06-30 02:32:56.215,,3848.0,,,,,
2021-06-30 02:32:58.359,296.0,,,,,,
2021-06-30 02:32:58.877,,,,,,400.0,
2021-06-30 02:33:02.245,,3873.0,,,,,
2021-06-30 02:33:04.929,305.0,,,,,,
2021-06-30 02:33:05.042,,,612.0,454.0,-1.0,,
2021-06-30 02:33:05.444,,,,,,399.0,
2021-06-30 02:33:08.280,,3848.0,,,,,
2021-06-30 02:33:11.489,272.0,,,,,,
2021-06-30 02:33:12.005,,,,,,398.0,
2021-06-30 02:33:14.323,,3848.0,,,,,
2021-06-30 02:33:18.049,321.0,,,,,,
2021-06-30 02:33:18.565,,,,,,398.0,
2021-06-30 02:33:20.356,,3848.0,,,,,
2021-06-30 02:33:20.589,,,1075.0,454.0,-1.0,,
2021-06-30 02:33:24.619,301.0,,,,,,
2021-06-30 02:33:25.136,,,,,,397.0,
2021-06-30 02:33:26.391,,3848.0,,,,,
2021-06-30 02:33:31.179,325.0,,,,,,
2021-06-30 02:33:31.694,,,,,,396.0,
2021-06-30 02:33:32.422,,3848.0,,,,,
2021-06-30 02:33:36.114,,,531.0,454.0,-1.0,,
2021-06-30 02:33:37.749,302.0,,,,,,
2021-06-30 02:33:38.265,,,,,,396.0,
2021-06-30 02:33:38.456,,3848.0,,,,,
2021-06-30 02:33:44.320,323.0,,,,,,
2021-06-30 02:33:44.486,,3848.0,,,,,
2021-06-30 02:33:50.489,,3848.0,,,,,
2021-06-30 02:33:50.879,282.0,,,,,,
2021-06-30 02:33:51.395,,,,,,397.0,
2021-06-30 02:33:51.688,,,803.0,455.0,-1.0,,
2021-06-30 02:33:56.522,,3848.0,,,,,
2021-06-30 02:33:57.450,293.0,,,,,,
2021-06-30 02:33:57.965,,,,,,398.0,
2021-06-30 02:34:02.549,,3848.0,,,,,
2021-06-30 02:34:04.020,302.0,,,,,,
2021-06-30 02:34:04.535,,,,,,398.0,
2021-06-30 02:34:07.355,,,640.0,455.0,-1.0,,
2021-06-30 02:34:08.575,,3848.0,,,,,
2021-06-30 02:34:10.580,326.0,,,,,,
2021-06-30 02:34:11.095,,,,,,396.0,
2021-06-30 02:34:14.605,,3848.0,,,,,
2021-06-30 02:34:17.150,302.0,,,,,,
2021-06-30 02:34:17.667,,,,,,397.0,
2021-06-30 02:34:20.639,,3848.0,,,,,
2021-06-30 02:34:22.891,,,509.0,455.0,-1.0,,
2021-06-30 02:34:23.720,325.0,,,,,,
2021-06-30 02:34:24.235,,,,,,399.0,
2021-06-30 02:34:26.671,,3848.0,,,,,
2021-06-30 02:34:30.280,297.0,,,,,,
2021-06-30 02:34:30.795,,,,,,400.0,
2021-06-30 02:34:32.701,,3848.0,,,,,
2021-06-30 02:34:36.850,282.0,,,,,,
2021-06-30 02:34:37.365,,,,,,399.0,
2021-06-30 02:34:38.383,,,550.0,455.0,-1.0,,
2021-06-30 02:34:38.733,,3848.0,,,,,
2021-06-30 02:34:43.420,272.0,,,,,,
2021-06-30 02:34:43.935,,,,,,399.0,
2021-06-30 02:34:44.762,,3848.0,,,,,
2021-06-30 02:34:49.980,302.0,,,,,,
2021-06-30 02:34:50.496,,,,,,399.0,
2021-06-30 02:34:50.808,,3848.0,,,,,
2021-06-30 02:34:53.917,,,925.0,454.0,-1.0,,
2021-06-30 02:34:56.550,303.0,,,,,,
2021-06-30 02:34:56.840,,3848.0,,,,,
2021-06-30 02:35:02.845,,3848.0,,,,,
2021-06-30 02:35:03.110,304.0,,,,,,
2021-06-30 02:35:03.625,,,,,,398.0,
2021-06-30 02:35:08.871,,3848.0,,,,,
2021-06-30 02:35:09.583,,,531.0,453.0,-1.0,,
2021-06-30 02:35:09.670,304.0,,,,,,
2021-06-30 02:35:10.185,,,,,,397.0,
2021-06-30 02:35:14.905,,3848.0,,,,,
2021-06-30 02:35:16.240,299.0,,,,,,
2021-06-30 02:35:16.756,,,,,,398.0,
2021-06-30 02:35:20.934,,3848.0,,,,,
2021-06-30 02:35:22.800,314.0,,,,,,
2021-06-30 02:35:23.316,,,,,,397.0,
2021-06-30 02:35:25.217,,,662.0,452.0,-1.0,,
2021-06-30 02:35:26.966,,3848.0,,,,,
2021-06-30 02:35:29.371,271.0,,,,,,
2021-06-30 02:35:29.885,,,,,,396.0,
2021-06-30 02:35:32.995,,3848.0,,,,,
2021-06-30 02:35:35.940,334.0,,,,,,
2021-06-30 02:35:36.455,,,,,,397.0,
2021-06-30 02:35:39.024,,3848.0,,,,,
2021-06-30 02:35:40.719,,,803.0,453.0,-1.0,,
2021-06-30 02:35:42.500,303.0,,,,,,
2021-06-30 02:35:43.016,,,,,,396.0,
2021-06-30 02:35:45.052,,3848.0,,,,,
2021-06-30 02:35:49.060,333.0,,,,,,
2021-06-30 02:35:49.575,,,,,,395.0,
2021-06-30 02:35:51.083,,3848.0,,,,,
2021-06-30 02:35:55.622,304.0,,,,,,
2021-06-30 02:35:56.136,,,,,,395.0,
2021-06-30 02:35:56.323,,,540.0,453.0,-1.0,,
2021-06-30 02:35:57.115,,3848.0,,,,,
2021-06-30 02:36:02.191,327.0,,,,,,
2021-06-30 02:36:02.706,,,,,,396.0,
2021-06-30 02:36:03.147,,3848.0,,,,,
2021-06-30 02:36:08.761,281.0,,,,,,
2021-06-30 02:36:09.180,,3848.0,,,,,
2021-06-30 02:36:12.078,,,912.0,452.0,-1.0,,
2021-06-30 02:36:15.181,,3848.0,,,,,
2021-06-30 02:36:15.320,298.0,,,,,,
2021-06-30 02:36:15.836,,,,,,397.0,
2021-06-30 02:36:21.209,,3848.0,,,,,
2021-06-30 02:36:21.891,304.0,,,,,,
2021-06-30 02:36:22.406,,,,,,396.0,
2021-06-30 02:36:27.242,,3848.0,,,,,
2021-06-30 02:36:27.775,,,943.0,452.0,-1.0,,
2021-06-30 02:36:28.450,328.0,,,,,,
2021-06-30 02:36:28.966,,,,,,395.0,
2021-06-30 02:36:33.274,,3830.0,,,,,
2021-06-30 02:36:35.020,305.0,,,,,,
2021-06-30 02:36:35.536,,,,,,394.0,
2021-06-30 02:36:39.300,,3830.0,,,,,
2021-06-30 02:36:41.591,329.0,,,,,,
2021-06-30 02:36:42.106,,,,,,395.0,
2021-06-30 02:36:43.389,,,681.0,452.0,-1.0,,
2021-06-30 02:36:45.335,,3848.0,,,,,
2021-06-30 02:36:48.150,300.0,,,,,,
2021-06-30 02:36:48.665,,,,,,395.0,
2021-06-30 02:36:51.363,,3848.0,,,,,
2021-06-30 02:36:54.711,305.0,,,,,,
2021-06-30 02:36:55.226,,,,,,397.0,
2021-06-30 02:36:57.394,,3848.0,,,,,
2021-06-30 02:36:58.973,,,1106.0,453.0,-1.0,,
2021-06-30 02:37:01.271,274.0,,,,,,
2021-06-30 02:37:01.786,,,,,,397.0,
2021-06-30 02:37:03.429,,3848.0,,,,,
2021-06-30 02:37:07.841,327.0,,,,,,
2021-06-30 02:37:08.356,,,,,,399.0,
2021-06-30 02:37:09.456,,3848.0,,,,,
2021-06-30 02:37:14.411,307.0,,,,,,
2021-06-30 02:37:14.556,,,671.0,454.0,-1.0,,
2021-06-30 02:37:14.926,,,,,,399.0,
2021-06-30 02:37:15.487,,3830.0,,,,,
2021-06-30 02:37:20.970,331.0,,,,,,
2021-06-30 02:37:21.487,,,,,,400.0,
2021-06-30 02:37:21.515,,3830.0,,,,,
2021-06-30 02:37:27.519,,3830.0,,,,,
2021-06-30 02:37:27.543,306.0,,,,,,
2021-06-30 02:37:28.056,,,,,,400.0,
2021-06-30 02:37:30.155,,,903.0,454.0,-1.0,,
2021-06-30 02:37:33.549,,3830.0,,,,,
2021-06-30 02:37:34.100,328.0,,,,,,
2021-06-30 02:37:34.616,,,,,,399.0,
2021-06-30 02:37:39.581,,3848.0,,,,,
2021-06-30 02:37:40.661,281.0,,,,,,
2021-06-30 02:37:41.176,,,,,,399.0,
2021-06-30 02:37:45.612,,3830.0,,,,,
2021-06-30 02:37:45.861,,,521.0,453.0,-1.0,,
2021-06-30 02:37:47.220,274.0,,,,,,
2021-06-30 02:37:47.736,,,,,,399.0,
2021-06-30 02:37:51.641,,3848.0,,,,,
2021-06-30 02:37:53.791,305.0,,,,,,
2021-06-30 02:37:54.306,,,,,,399.0,
2021-06-30 02:37:57.671,,3848.0,,,,,
2021-06-30 02:38:00.361,307.0,,,,,,
2021-06-30 02:38:00.876,,,,,,397.0,
2021-06-30 02:38:01.827,,,781.0,454.0,-1.0,,
2021-06-30 02:38:03.698,,3830.0,,,,,
2021-06-30 02:38:06.921,307.0,,,,,,
2021-06-30 02:38:07.436,,,,,,396.0,
2021-06-30 02:38:09.728,,3848.0,,,,,
2021-06-30 02:38:13.491,306.0,,,,,,
2021-06-30 02:38:14.006,,,,,,398.0,
2021-06-30 02:38:15.757,,3848.0,,,,,
2021-06-30 02:38:17.333,,,521.0,454.0,-1.0,,
2021-06-30 02:38:20.060,338.0,,,,,,
2021-06-30 02:38:20.576,,,,,,398.0,
2021-06-30 02:38:21.790,,3830.0,,,,,
2021-06-30 02:38:26.630,282.0,,,,,,
2021-06-30 02:38:27.148,,,,,,399.0,
2021-06-30 02:38:27.820,,3848.0,,,,,
2021-06-30 02:38:32.862,,,793.0,455.0,-1.0,,
2021-06-30 02:38:33.200,306.0,,,,,,
2021-06-30 02:38:33.716,,,,,,397.0,
2021-06-30 02:38:33.849,,3848.0,,,,,
2021-06-30 02:38:39.771,303.0,,,,,,
2021-06-30 02:38:39.880,,3830.0,,,,,
2021-06-30 02:38:45.883,,3848.0,,,,,
2021-06-30 02:38:46.330,333.0,,,,,,
2021-06-30 02:38:46.847,,,,,,397.0,
2021-06-30 02:38:48.436,,,681.0,453.0,-1.0,,
2021-06-30 02:38:51.922,,3848.0,,,,,
2021-06-30 02:38:52.901,305.0,,,,,,
2021-06-30 02:38:53.416,,,,,,398.0,
2021-06-30 02:38:57.951,,3848.0,,,,,
2021-06-30 02:38:59.461,331.0,,,,,,
2021-06-30 02:38:59.976,,,,,,398.0,
2021-06-30 02:39:03.981,,3830.0,,,,,
2021-06-30 02:39:04.433,,,681.0,453.0,-1.0,,
2021-06-30 02:39:06.030,300.0,,,,,,
2021-06-30 02:39:06.546,,,,,,398.0,
2021-06-30 02:39:10.018,,3830.0,,,,,
2021-06-30 02:39:12.600,308.0,,,,,,
2021-06-30 02:39:13.116,,,,,,398.0,
2021-06-30 02:39:16.060,,3830.0,,,,,
2021-06-30 02:39:19.170,273.0,,,,,,
2021-06-30 02:39:19.686,,,,,,399.0,
2021-06-30 02:39:20.026,,,1115.0,453.0,-1.0,,
2021-06-30 02:39:22.090,,3848.0,,,,,
2021-06-30 02:39:25.740,331.0,,,,,,
2021-06-30 02:39:26.255,,,,,,398.0,
2021-06-30 02:39:28.122,,3848.0,,,,,
2021-06-30 02:39:32.300,307.0,,,,,,
2021-06-30 02:39:32.816,,,,,,397.0,
2021-06-30 02:39:34.149,,3848.0,,,,,
2021-06-30 02:39:35.625,,,653.0,452.0,-1.0,,
2021-06-30 02:39:38.860,331.0,,,,,,
2021-06-30 02:39:39.375,,,,,,397.0,
2021-06-30 02:39:40.179,,3848.0,,,,,
2021-06-30 02:39:45.430,310.0,,,,,,
2021-06-30 02:39:45.945,,,,,,398.0,
2021-06-30 02:39:46.207,,3848.0,,,,,
2021-06-30 02:39:51.172,,,521.0,453.0,-1.0,,
2021-06-30 02:39:52.000,328.0,,,,,,
2021-06-30 02:39:52.241,,3848.0,,,,,
2021-06-30 02:39:58.242,,3848.0,,,,,
2021-06-30 02:39:58.559,281.0,,,,,,
2021-06-30 02:39:59.075,,,,,,396.0,
2021-06-30 02:40:04.271,,3848.0,,,,,
2021-06-30 02:40:05.130,297.0,,,,,,
2021-06-30 02:40:05.645,,,,,,396.0,
2021-06-30 02:40:06.725,,,893.0,453.0,-1.0,,
2021-06-30 02:40:10.300,,3848.0,,,,,
2021-06-30 02:40:11.689,305.0,,,,,,
2021-06-30 02:40:12.205,,,,,,397.0,
2021-06-30 02:40:16.331,,3873.0,,,,,
2021-06-30 02:40:18.249,329.0,,,,,,
2021-06-30 02:40:18.764,,,,,,397.0,
2021-06-30 02:40:22.282,,,653.0,454.0,-1.0,,
2021-06-30 02:40:22.356,,3848.0,,,,,
2021-06-30 02:40:24.809,306.0,,,,,,
2021-06-30 02:40:25.325,,,,,,398.0,
