,s8lp,sen0220,t3022,mh-z14a,fluke
2021-07-02 03:07:45,825.0,809.0,890.0,1021.0,871.0
2021-07-02 03:08:00,826.0,811.6666666666666,889.0,1020.0,878.0
2021-07-02 03:08:15,826.0,811.5,889.0,1021.0,869.0
2021-07-02 03:08:30,828.0,811.0,891.0,1021.0,869.0
2021-07-02 03:08:45,827.0,812.0,892.0,1021.0,873.0
2021-07-02 03:09:00,826.0,813.0,893.0,1021.0,864.0
2021-07-02 03:09:15,825.0,812.0,891.0,1021.0,863.0
2021-07-02 03:09:30,828.0,811.5,891.0,1021.0,862.0
2021-07-02 03:09:45,828.0,810.0,891.0,1021.0,863.0
2021-07-02 03:10:00,829.0,809.5,891.0,1021.0,867.0
2021-07-02 03:10:15,829.0,811.0,892.0,1021.0,863.0
2021-07-02 03:10:30,828.0,810.3333333333334,892.0,1021.0,870.0
2021-07-02 03:10:45,828.0,811.5,892.0,1021.0,867.0
2021-07-02 03:11:00,828.0,811.0,892.0,1020.0,872.0
2021-07-02 03:11:15,827.0,810.0,892.0,1019.0,862.0
2021-07-02 03:11:30,,809.3333333333334,,,863.0
2021-07-02 03:11:45,829.0,809.0,891.0,1020.0,869.0
2021-07-02 03:12:00,829.0,809.0,890.0,1020.0,869.0
2021-07-02 03:12:15,829.0,809.6666666666666,890.0,1019.0,863.0
2021-07-02 03:12:30,829.0,810.0,890.0,1019.0,868.0
2021-07-02 03:12:45,828.0,810.0,890.0,1020.0,878.0
2021-07-02 03:13:00,828.0,810.5,888.0,1020.0,879.0
2021-07-02 03:13:15,828.0,811.6666666666666,888.0,1019.0,875.0
2021-07-02 03:13:30,830.0,810.0,888.0,1019.0,874.0
2021-07-02 03:13:45,830.0,810.0,889.0,1018.0,868.0
2021-07-02 03:14:00,829.0,812.0,889.0,1019.0,868.0
2021-07-02 03:14:15,828.0,810.5,890.0,1019.0,872.0
2021-07-02 03:14:30,828.0,812.0,890.0,1019.0,869.0
2021-07-02 03:14:45,827.0,811.0,889.0,1019.0,869.0
2021-07-02 03:15:00,827.0,812.0,888.0,1019.0,874.0
2021-07-02 03:15:15,826.0,811.0,887.0,1020.0,877.0
2021-07-02 03:15:30,827.0,809.5,885.0,1019.0,875.0
2021-07-02 03:15:45,,810.6666666666666,,,871.0
2021-07-02 03:16:00,827.0,812.0,885.0,1019.0,873.0
2021-07-02 03:16:15,828.0,810.5,883.0,1018.0,874.0
2021-07-02 03:16:30,828.0,810.0,883.0,1019.0,871.0
2021-07-02 03:16:45,828.0,810.6666666666666,882.0,1019.0,871.0
2021-07-02 03:17:00,827.0,810.0,882.0,1019.0,871.0
2021-07-02 03:17:15,827.0,810.5,881.0,1019.0,872.0
2021-07-02 03:17:30,827.0,811.0,884.0,1019.0,872.0
2021-07-02 03:17:45,828.0,810.0,884.0,1019.0,877.0
2021-07-02 03:18:00,829.0,810.0,884.0,1019.0,875.0
2021-07-02 03:18:15,829.0,810.0,884.0,1019.0,875.0
2021-07-02 03:18:30,828.0,809.0,885.0,1019.0,875.0
2021-07-02 03:18:45,827.0,810.0,886.0,1020.0,878.0
2021-07-02 03:19:00,826.0,811.5,886.0,1020.0,877.0
2021-07-02 03:19:15,825.0,811.6666666666666,886.0,1020.0,874.0
2021-07-02 03:19:30,825.0,811.0,887.0,1020.0,871.0
2021-07-02 03:19:45,827.0,809.0,886.0,1020.0,875.0
2021-07-02 03:20:00,827.0,809.0,885.0,1020.0,861.0
2021-07-02 03:20:15,826.0,809.0,884.0,1020.0,867.0
2021-07-02 03:20:30,826.0,809.0,884.0,1020.0,869.0
2021-07-02 03:20:45,826.0,809.0,883.0,1021.0,875.0
2021-07-02 03:21:00,825.0,811.6666666666666,881.0,1020.0,875.0
2021-07-02 03:21:15,825.0,813.0,880.0,1020.0,877.0
2021-07-02 03:21:30,824.0,813.0,879.0,1020.0,861.0
2021-07-02 03:21:45,826.0,813.5,879.0,1020.0,866.0
2021-07-02 03:22:00,,812.3333333333334,,,871.0
2021-07-02 03:22:15,827.0,811.5,878.0,1020.0,873.0
2021-07-02 03:22:30,825.0,811.0,878.0,1020.0,868.0
2021-07-02 03:22:45,826.0,811.0,879.0,1019.0,867.0
2021-07-02 03:23:00,825.0,811.0,881.0,1019.0,863.0
2021-07-02 03:23:15,826.0,811.5,881.0,1019.0,861.0
2021-07-02 03:23:30,825.0,812.0,882.0,1019.0,864.0
2021-07-02 03:23:45,825.0,810.5,884.0,1018.0,858.0
2021-07-02 03:24:00,828.0,809.5,884.0,1018.0,861.0
2021-07-02 03:24:15,829.0,809.5,884.0,1019.0,861.0
2021-07-02 03:24:30,828.0,810.6666666666666,883.0,1019.0,878.0
2021-07-02 03:24:45,829.0,810.5,883.0,1019.0,871.0
2021-07-02 03:25:00,829.0,811.0,883.0,1019.0,868.0
2021-07-02 03:25:15,828.0,812.0,882.0,1019.0,861.0
2021-07-02 03:25:30,829.0,812.6666666666666,882.0,1019.0,854.0
2021-07-02 03:25:45,828.0,812.5,884.0,1019.0,858.0
2021-07-02 03:26:00,831.0,811.0,884.0,1019.0,866.0
2021-07-02 03:26:15,831.0,811.0,884.0,1018.0,867.0
2021-07-02 03:26:30,831.0,810.5,884.0,1019.0,862.0
2021-07-02 03:26:45,834.0,810.0,888.0,1018.0,863.0
2021-07-02 03:27:00,835.0,809.0,887.0,1018.0,864.0
2021-07-02 03:27:15,837.0,808.3333333333334,886.0,1018.0,872.0
2021-07-02 03:27:30,835.0,811.0,887.0,1019.0,869.0
2021-07-02 03:27:45,835.0,811.0,888.0,1019.0,868.0
2021-07-02 03:28:00,835.0,811.0,888.0,1019.0,864.0
2021-07-02 03:28:15,,810.5,,,856.0
2021-07-02 03:28:30,833.0,809.5,888.0,1019.0,858.0
2021-07-02 03:28:45,833.0,809.0,887.0,1019.0,863.0
2021-07-02 03:29:00,832.0,808.3333333333334,888.0,1019.0,856.0
2021-07-02 03:29:15,828.0,809.5,888.0,1019.0,852.0
2021-07-02 03:29:30,826.0,810.0,887.0,1019.0,858.0
2021-07-02 03:29:45,825.0,809.0,887.0,1019.0,864.0
2021-07-02 03:30:00,822.0,810.5,886.0,1019.0,858.0
2021-07-02 03:30:15,822.0,811.0,885.0,1019.0,864.0
2021-07-02 03:30:30,822.0,808.0,886.0,1019.0,868.0
2021-07-02 03:30:45,821.0,808.6666666666666,886.0,1020.0,868.0
2021-07-02 03:31:00,820.0,808.0,888.0,1020.0,856.0
2021-07-02 03:31:15,821.0,808.5,888.0,1020.0,851.0
2021-07-02 03:31:30,821.0,809.0,886.0,1019.0,867.0
2021-07-02 03:31:45,820.0,811.3333333333334,885.0,1020.0,863.0
2021-07-02 03:32:00,819.0,811.0,886.0,1021.0,872.0
2021-07-02 03:32:15,819.0,810.0,885.0,1021.0,871.0
2021-07-02 03:32:30,819.0,810.3333333333334,885.0,1021.0,869.0
2021-07-02 03:32:45,819.0,812.0,884.0,1021.0,858.0
2021-07-02 03:33:00,820.0,812.0,884.0,1021.0,862.0
2021-07-02 03:33:15,820.0,812.0,885.0,1021.0,863.0
2021-07-02 03:33:30,820.0,810.5,885.0,1020.0,875.0
2021-07-02 03:33:45,820.0,810.5,885.0,1019.0,878.0
2021-07-02 03:34:00,820.0,810.0,886.0,1020.0,867.0
2021-07-02 03:34:15,820.0,809.6666666666666,887.0,1020.0,868.0
2021-07-02 03:34:30,,812.0,,,866.0
2021-07-02 03:34:45,821.0,812.0,890.0,1019.0,868.0
2021-07-02 03:35:00,820.0,811.0,889.0,1019.0,875.0
2021-07-02 03:35:15,820.0,811.6666666666666,888.0,1020.0,873.0
2021-07-02 03:35:30,820.0,812.0,886.0,1020.0,867.0
2021-07-02 03:35:45,820.0,811.0,886.0,1020.0,863.0
2021-07-02 03:36:00,820.0,810.0,887.0,1019.0,862.0
2021-07-02 03:36:15,820.0,809.5,887.0,1019.0,863.0
2021-07-02 03:36:30,821.0,809.5,888.0,1020.0,875.0
2021-07-02 03:36:45,820.0,810.0,890.0,1019.0,889.0
2021-07-02 03:37:00,821.0,809.3333333333334,889.0,1019.0,888.0
2021-07-02 03:37:15,819.0,809.0,888.0,1020.0,875.0
2021-07-02 03:37:30,820.0,811.5,888.0,1019.0,863.0
2021-07-02 03:37:45,819.0,810.3333333333334,887.0,1019.0,866.0
2021-07-02 03:38:00,820.0,809.0,887.0,1019.0,869.0
2021-07-02 03:38:15,820.0,809.0,887.0,1019.0,877.0
2021-07-02 03:38:30,820.0,809.0,888.0,1018.0,875.0
2021-07-02 03:38:45,820.0,810.0,887.0,1019.0,866.0
2021-07-02 03:39:00,,809.0,,,867.0
2021-07-02 03:39:15,821.0,812.0,887.0,1019.0,871.0
2021-07-02 03:39:30,821.0,812.3333333333334,886.0,1019.0,866.0
2021-07-02 03:39:45,821.0,811.0,884.0,1019.0,880.0
2021-07-02 03:40:00,821.0,810.5,884.0,1020.0,877.0
2021-07-02 03:40:15,821.0,809.5,884.0,1019.0,877.0
2021-07-02 03:40:30,821.0,810.0,884.0,1019.0,868.0
2021-07-02 03:40:45,821.0,810.0,885.0,1019.0,864.0
2021-07-02 03:41:00,821.0,810.0,885.0,1019.0,863.0
2021-07-02 03:41:15,822.0,810.6666666666666,886.0,1019.0,858.0
2021-07-02 03:41:30,822.0,811.0,884.0,1019.0,856.0
2021-07-02 03:41:45,821.0,810.5,884.0,1019.0,868.0
2021-07-02 03:42:00,821.0,811.0,883.0,1019.0,869.0
2021-07-02 03:42:15,821.0,810.0,883.0,1020.0,877.0
2021-07-02 03:42:30,820.0,809.5,883.0,1020.0,884.0
2021-07-02 03:42:45,820.0,810.5,883.0,1019.0,883.0
2021-07-02 03:43:00,820.0,810.3333333333334,882.0,1019.0,879.0
2021-07-02 03:43:15,820.0,811.0,882.0,1019.0,877.0
2021-07-02 03:43:30,,811.0,,,875.0
2021-07-02 03:43:45,820.0,811.0,883.0,1019.0,873.0
2021-07-02 03:44:00,820.0,810.0,882.0,1018.0,865.0
2021-07-02 03:44:15,820.0,809.5,882.0,1018.0,863.0
2021-07-02 03:44:30,820.0,809.5,883.0,1018.0,864.0
2021-07-02 03:44:45,820.0,809.0,881.0,1019.0,880.0
2021-07-02 03:45:00,820.0,809.5,881.0,1019.0,874.0
2021-07-02 03:45:15,819.0,810.5,881.0,1019.0,866.0
2021-07-02 03:45:30,819.0,810.5,880.0,1019.0,863.0
2021-07-02 03:45:45,819.0,810.5,880.0,1018.0,861.0
2021-07-02 03:46:00,818.0,810.0,879.0,1018.0,864.0
2021-07-02 03:46:15,818.0,809.5,880.0,1018.0,867.0
2021-07-02 03:46:30,819.0,809.3333333333334,879.0,1017.0,864.0
2021-07-02 03:46:45,,811.0,,,868.0
2021-07-02 03:47:00,818.0,810.0,880.0,1018.0,868.0
2021-07-02 03:47:15,819.0,811.0,880.0,1018.0,867.0
2021-07-02 03:47:30,818.0,810.6666666666666,879.0,1018.0,852.0
2021-07-02 03:47:45,819.0,809.0,880.0,1018.0,850.0
2021-07-02 03:48:00,819.0,808.5,880.0,1019.0,856.0
2021-07-02 03:48:15,819.0,808.0,881.0,1019.0,868.0
2021-07-02 03:48:30,819.0,807.5,882.0,1019.0,880.0
2021-07-02 03:48:45,819.0,808.5,882.0,1018.0,879.0
2021-07-02 03:49:00,819.0,809.0,883.0,1018.0,867.0
2021-07-02 03:49:15,819.0,808.6666666666666,883.0,1018.0,857.0
2021-07-02 03:49:30,819.0,810.0,883.0,1018.0,859.0
2021-07-02 03:49:45,819.0,808.0,883.0,1017.0,864.0
2021-07-02 03:50:00,819.0,808.6666666666666,883.0,1018.0,866.0
2021-07-02 03:50:15,819.0,808.0,883.0,1018.0,871.0
2021-07-02 03:50:30,820.0,807.5,885.0,1019.0,873.0
2021-07-02 03:50:45,820.0,808.0,884.0,1018.0,876.0
2021-07-02 03:51:00,819.0,808.6666666666666,884.0,1018.0,871.0
2021-07-02 03:51:15,817.0,808.5,883.0,1017.0,875.0
2021-07-02 03:51:30,817.0,809.0,883.0,1017.0,871.0
2021-07-02 03:51:45,817.0,808.0,881.0,1017.0,868.0
2021-07-02 03:52:00,817.0,808.0,879.0,1017.0,876.0
2021-07-02 03:52:15,819.0,806.5,880.0,1017.0,871.0
2021-07-02 03:52:30,818.0,806.0,881.0,1018.0,869.0
2021-07-02 03:52:45,818.0,806.0,883.0,1018.0,859.0
2021-07-02 03:53:00,,807.0,,,868.0
2021-07-02 03:53:15,819.0,808.0,881.0,1019.0,865.0
2021-07-02 03:53:30,819.0,807.5,882.0,1019.0,866.0
2021-07-02 03:53:45,819.0,807.0,883.0,1019.0,860.0
2021-07-02 03:54:00,818.0,808.5,883.0,1019.0,863.0
2021-07-02 03:54:15,819.0,808.0,883.0,1019.0,861.0
2021-07-02 03:54:30,819.0,807.6666666666666,882.0,1019.0,871.0
2021-07-02 03:54:45,819.0,808.0,883.0,1019.0,863.0
2021-07-02 03:55:00,819.0,808.5,883.0,1019.0,868.0
2021-07-02 03:55:15,819.0,809.0,883.0,1019.0,866.0
2021-07-02 03:55:30,818.0,808.5,884.0,1019.0,879.0
2021-07-02 03:55:45,818.0,808.0,884.0,1019.0,880.0
2021-07-02 03:56:00,818.0,806.0,884.0,1019.0,879.0
2021-07-02 03:56:15,818.0,805.6666666666666,883.0,1019.0,878.0
2021-07-02 03:56:30,818.0,805.5,882.0,1018.0,886.0
2021-07-02 03:56:45,818.0,808.5,883.0,1018.0,890.0
2021-07-02 03:57:00,818.0,810.0,884.0,1017.0,884.0
2021-07-02 03:57:15,,810.0,,,879.0
2021-07-02 03:57:30,819.0,809.5,883.0,1017.0,870.0
2021-07-02 03:57:45,819.0,808.5,881.0,1017.0,863.0
2021-07-02 03:58:00,819.0,808.6666666666666,880.0,1018.0,861.0
2021-07-02 03:58:15,820.0,809.5,880.0,1019.0,871.0
2021-07-02 03:58:30,820.0,809.0,879.0,1018.0,864.0
2021-07-02 03:58:45,820.0,810.0,879.0,1018.0,864.0
2021-07-02 03:59:00,820.0,810.5,881.0,1018.0,859.0
2021-07-02 03:59:15,820.0,810.0,882.0,1019.0,853.0
2021-07-02 03:59:30,820.0,807.5,882.0,1018.0,861.0
2021-07-02 03:59:45,820.0,806.6666666666666,882.0,1018.0,859.0
2021-07-02 04:00:00,820.0,808.0,882.0,1018.0,866.0
2021-07-02 04:00:15,820.0,807.5,883.0,1019.0,860.0
2021-07-02 04:00:30,820.0,808.3333333333334,884.0,1019.0,863.0
2021-07-02 04:00:45,820.0,808.5,885.0,1019.0,861.0
2021-07-02 04:01:00,820.0,809.0,885.0,1020.0,866.0
2021-07-02 04:01:15,821.0,809.0,885.0,1020.0,853.0
2021-07-02 04:01:30,821.0,808.6666666666666,884.0,1020.0,859.0
2021-07-02 04:01:45,,807.0,,,866.0
2021-07-02 04:02:00,821.0,808.0,883.0,1020.0,877.0
2021-07-02 04:02:15,822.0,807.5,883.0,1021.0,875.0
2021-07-02 04:02:30,821.0,808.5,883.0,1020.0,872.0
2021-07-02 04:02:45,821.0,808.0,883.0,1020.0,861.0
2021-07-02 04:03:00,820.0,808.5,882.0,1020.0,857.0
2021-07-02 04:03:15,821.0,808.5,883.0,1021.0,858.0
2021-07-02 04:03:30,823.0,808.0,881.0,1021.0,867.0
2021-07-02 04:03:45,823.0,808.5,882.0,1020.0,868.0
2021-07-02 04:04:00,823.0,808.3333333333334,882.0,1019.0,873.0
2021-07-02 04:04:15,823.0,808.0,883.0,1020.0,871.0
2021-07-02 04:04:30,822.0,807.0,883.0,1020.0,869.0
2021-07-02 04:04:45,821.0,808.0,883.0,1019.0,863.0
2021-07-02 04:05:00,822.0,809.0,883.0,1019.0,869.0
2021-07-02 04:05:15,821.0,810.5,883.0,1019.0,871.0
2021-07-02 04:05:30,822.0,808.0,883.0,1020.0,869.0
2021-07-02 04:05:45,821.0,808.0,884.0,1021.0,865.0
2021-07-02 04:06:00,822.0,808.0,886.0,1020.0,859.0
2021-07-02 04:06:15,821.0,808.0,886.0,1020.0,870.0
2021-07-02 04:06:30,821.0,809.5,886.0,1021.0,876.0
2021-07-02 04:06:45,821.0,809.6666666666666,884.0,1020.0,871.0
2021-07-02 04:07:00,820.0,808.0,884.0,1019.0,871.0
2021-07-02 04:07:15,820.0,808.5,884.0,1019.0,865.0
2021-07-02 04:07:30,820.0,808.3333333333334,884.0,1019.0,866.0
2021-07-02 04:07:45,,807.5,,,859.0
2021-07-02 04:08:00,820.0,807.0,884.0,1019.0,863.0
2021-07-02 04:08:15,820.0,808.5,885.0,1019.0,870.0
2021-07-02 04:08:30,820.0,808.6666666666666,884.0,1019.0,864.0
2021-07-02 04:08:45,820.0,810.0,885.0,1019.0,860.0
2021-07-02 04:09:00,820.0,810.5,885.0,1019.0,860.0
2021-07-02 04:09:15,819.0,808.3333333333334,886.0,1019.0,870.0
2021-07-02 04:09:30,819.0,808.0,887.0,1019.0,861.0
2021-07-02 04:09:45,819.0,808.0,886.0,1019.0,860.0
2021-07-02 04:10:00,820.0,808.0,888.0,1019.0,854.0
2021-07-02 04:10:15,821.0,808.3333333333334,888.0,1019.0,855.0
2021-07-02 04:10:30,820.0,807.0,887.0,1019.0,857.0
2021-07-02 04:10:45,819.0,807.0,886.0,1019.0,869.0
2021-07-02 04:11:00,819.0,807.0,885.0,1019.0,874.0
2021-07-02 04:11:15,819.0,806.5,884.0,1019.0,873.0
2021-07-02 04:11:30,819.0,807.5,883.0,1019.0,868.0
2021-07-02 04:11:45,819.0,806.5,882.0,1019.0,875.0
2021-07-02 04:12:00,819.0,806.5,883.0,1019.0,884.0
2021-07-02 04:12:15,819.0,808.0,883.0,1020.0,878.0
2021-07-02 04:12:30,819.0,808.0,884.0,1020.0,865.0
2021-07-02 04:12:45,819.0,808.3333333333334,883.0,1019.0,863.0
2021-07-02 04:13:00,819.0,806.5,883.0,1019.0,865.0
2021-07-02 04:13:15,818.0,806.0,882.0,1019.0,861.0
2021-07-02 04:13:30,818.0,808.0,881.0,1019.0,864.0
2021-07-02 04:13:45,818.0,807.0,882.0,1019.0,864.0
2021-07-02 04:14:00,819.0,805.5,882.0,1019.0,863.0
2021-07-02 04:14:15,,806.0,,,853.0
2021-07-02 04:14:30,819.0,806.0,884.0,1019.0,859.0
2021-07-02 04:14:45,819.0,806.5,884.0,1019.0,868.0
2021-07-02 04:15:00,819.0,806.5,884.0,1018.0,873.0
2021-07-02 04:15:15,820.0,807.5,884.0,1018.0,866.0
2021-07-02 04:15:30,821.0,806.6666666666666,883.0,1017.0,869.0
2021-07-02 04:15:45,821.0,807.0,883.0,1017.0,871.0
2021-07-02 04:16:00,823.0,806.5,882.0,1018.0,871.0
2021-07-02 04:16:15,823.0,805.6666666666666,883.0,1018.0,864.0
2021-07-02 04:16:30,824.0,807.5,882.0,1019.0,865.0
2021-07-02 04:16:45,823.0,807.5,883.0,1019.0,870.0
2021-07-02 04:17:00,821.0,807.0,882.0,1018.0,876.0
2021-07-02 04:17:15,818.0,807.6666666666666,880.0,1018.0,876.0
2021-07-02 04:17:30,818.0,807.0,880.0,1018.0,876.0
2021-07-02 04:17:45,818.0,807.5,879.0,1018.0,868.0
2021-07-02 04:18:00,819.0,807.3333333333334,877.0,1018.0,870.0
2021-07-02 04:18:15,820.0,807.0,878.0,1019.0,861.0
2021-07-02 04:18:30,820.0,806.0,879.0,1019.0,868.0
2021-07-02 04:18:45,820.0,803.0,879.0,1020.0,870.0
2021-07-02 04:19:00,819.0,803.3333333333334,879.0,1020.0,874.0
2021-07-02 04:19:15,819.0,804.0,880.0,1020.0,879.0
2021-07-02 04:19:30,819.0,808.0,881.0,1020.0,879.0
2021-07-02 04:19:45,,807.0,,,866.0
2021-07-02 04:20:00,820.0,808.5,880.0,1020.0,868.0
2021-07-02 04:20:15,820.0,809.5,880.0,1020.0,864.0
2021-07-02 04:20:30,820.0,810.5,880.0,1020.0,863.0
2021-07-02 04:20:45,820.0,809.3333333333334,880.0,1020.0,866.0
2021-07-02 04:21:00,820.0,806.0,880.0,1019.0,859.0
2021-07-02 04:21:15,819.0,806.5,880.0,1018.0,854.0
2021-07-02 04:21:30,818.0,807.6666666666666,881.0,1018.0,852.0
2021-07-02 04:21:45,819.0,807.5,882.0,1018.0,866.0
2021-07-02 04:22:00,818.0,807.0,883.0,1018.0,869.0
2021-07-02 04:22:15,820.0,808.0,885.0,1018.0,868.0
2021-07-02 04:22:30,820.0,809.0,886.0,1019.0,858.0
2021-07-02 04:22:45,820.0,809.5,887.0,1019.0,855.0
2021-07-02 04:23:00,820.0,808.0,887.0,1019.0,857.0
2021-07-02 04:23:15,820.0,805.5,888.0,1019.0,859.0
2021-07-02 04:23:30,819.0,804.0,888.0,1019.0,866.0
2021-07-02 04:23:45,820.0,805.5,887.0,1019.0,877.0
2021-07-02 04:24:00,820.0,808.5,888.0,1019.0,879.0
2021-07-02 04:24:15,821.0,808.5,889.0,1019.0,875.0
2021-07-02 04:24:30,823.0,810.0,889.0,1019.0,874.0
2021-07-02 04:24:45,824.0,808.0,889.0,1018.0,869.0
2021-07-02 04:25:00,824.0,808.0,888.0,1018.0,868.0
2021-07-02 04:25:15,823.0,806.0,888.0,1018.0,855.0
2021-07-02 04:25:30,823.0,805.5,889.0,1018.0,859.0
2021-07-02 04:25:45,823.0,808.0,887.0,1018.0,866.0
2021-07-02 04:26:00,823.0,808.6666666666666,886.0,1019.0,875.0
2021-07-02 04:26:15,,808.5,,,876.0
2021-07-02 04:26:30,824.0,809.5,887.0,1018.0,864.0
2021-07-02 04:26:45,825.0,809.0,887.0,1018.0,865.0
2021-07-02 04:27:00,826.0,809.0,885.0,1018.0,863.0
2021-07-02 04:27:15,825.0,806.0,884.0,1018.0,863.0
2021-07-02 04:27:30,826.0,806.5,883.0,1018.0,867.0
2021-07-02 04:27:45,825.0,806.3333333333334,885.0,1017.0,868.0
2021-07-02 04:28:00,826.0,806.0,886.0,1017.0,865.0
2021-07-02 04:28:15,826.0,807.0,886.0,1018.0,866.0
2021-07-02 04:28:30,825.0,807.0,886.0,1018.0,869.0
2021-07-02 04:28:45,823.0,807.0,886.0,1017.0,869.0
2021-07-02 04:29:00,821.0,807.5,886.0,1017.0,874.0
2021-07-02 04:29:15,820.0,808.0,884.0,1016.0,870.0
2021-07-02 04:29:30,820.0,809.0,883.0,1016.0,865.0
2021-07-02 04:29:45,820.0,809.0,883.0,1017.0,860.0
2021-07-02 04:30:00,819.0,810.0,883.0,1017.0,866.0
2021-07-02 04:30:15,820.0,811.0,881.0,1018.0,873.0
2021-07-02 04:30:30,818.0,808.5,881.0,1018.0,868.0
2021-07-02 04:30:45,819.0,808.0,879.0,1019.0,854.0
2021-07-02 04:31:00,818.0,808.0,881.0,1019.0,845.0
2021-07-02 04:31:15,818.0,808.6666666666666,882.0,1019.0,855.0
2021-07-02 04:31:30,818.0,809.0,882.0,1018.0,868.0
2021-07-02 04:31:45,818.0,808.0,881.0,1018.0,865.0
2021-07-02 04:32:00,818.0,808.5,883.0,1017.0,870.0
2021-07-02 04:32:15,818.0,808.3333333333334,884.0,1017.0,865.0
2021-07-02 04:32:30,,808.5,,,869.0
2021-07-02 04:32:45,818.0,808.0,883.0,1018.0,865.0
2021-07-02 04:33:00,819.0,807.0,879.0,1018.0,874.0
2021-07-02 04:33:15,818.0,809.0,879.0,1019.0,871.0
2021-07-02 04:33:30,818.0,808.5,879.0,1020.0,858.0
2021-07-02 04:33:45,820.0,807.5,879.0,1021.0,863.0
2021-07-02 04:34:00,820.0,807.0,879.0,1021.0,871.0
2021-07-02 04:34:15,819.0,807.0,880.0,1020.0,876.0
2021-07-02 04:34:30,819.0,808.5,879.0,1021.0,870.0
2021-07-02 04:34:45,818.0,809.6666666666666,879.0,1020.0,863.0
2021-07-02 04:35:00,819.0,807.5,880.0,1020.0,864.0
2021-07-02 04:35:15,820.0,807.5,879.0,1019.0,863.0
2021-07-02 04:35:30,820.0,808.0,878.0,1018.0,865.0
2021-07-02 04:35:45,820.0,808.0,878.0,1018.0,861.0
2021-07-02 04:36:00,820.0,808.0,879.0,1018.0,859.0
2021-07-02 04:36:15,819.0,808.0,879.0,1019.0,853.0
2021-07-02 04:36:30,819.0,807.3333333333334,879.0,1019.0,854.0
2021-07-02 04:36:45,819.0,807.0,878.0,1019.0,865.0
2021-07-02 04:37:00,819.0,809.0,878.0,1020.0,869.0
2021-07-02 04:37:15,819.0,807.5,878.0,1020.0,874.0
2021-07-02 04:37:30,818.0,808.0,877.0,1020.0,861.0
2021-07-02 04:37:45,819.0,807.5,878.0,1019.0,857.0
2021-07-02 04:38:00,818.0,807.0,878.0,1019.0,861.0
2021-07-02 04:38:15,818.0,807.6666666666666,877.0,1019.0,858.0
2021-07-02 04:38:30,,807.0,,,863.0
2021-07-02 04:38:45,819.0,807.0,878.0,1019.0,871.0
2021-07-02 04:39:00,818.0,806.5,879.0,1019.0,875.0
2021-07-02 04:39:15,818.0,807.0,880.0,1019.0,874.0
2021-07-02 04:39:30,819.0,807.5,880.0,1019.0,871.0
2021-07-02 04:39:45,820.0,807.0,879.0,1019.0,863.0
2021-07-02 04:40:00,819.0,805.3333333333334,880.0,1019.0,863.0
2021-07-02 04:40:15,820.0,805.0,879.0,1019.0,861.0
2021-07-02 04:40:30,820.0,806.0,879.0,1019.0,858.0
2021-07-02 04:40:45,819.0,806.0,881.0,1019.0,854.0
2021-07-02 04:41:00,819.0,806.6666666666666,882.0,1020.0,857.0
2021-07-02 04:41:15,820.0,807.5,881.0,1019.0,861.0
2021-07-02 04:41:30,818.0,806.5,883.0,1020.0,869.0
2021-07-02 04:41:45,819.0,807.5,883.0,1020.0,864.0
2021-07-02 04:42:00,818.0,807.0,884.0,1021.0,868.0
2021-07-02 04:42:15,819.0,806.5,886.0,1021.0,870.0
2021-07-02 04:42:30,819.0,807.0,885.0,1020.0,871.0
2021-07-02 04:42:45,821.0,808.0,885.0,1021.0,877.0
2021-07-02 04:43:00,,811.0,,,873.0
2021-07-02 04:43:15,821.0,809.0,886.0,1020.0,870.0
2021-07-02 04:43:30,820.0,808.0,885.0,1020.0,857.0
2021-07-02 04:43:45,819.0,807.0,885.0,1019.0,857.0
2021-07-02 04:44:00,820.0,806.0,884.0,1019.0,860.0
2021-07-02 04:44:15,818.0,807.0,885.0,1019.0,866.0
2021-07-02 04:44:30,821.0,807.6666666666666,885.0,1019.0,865.0
2021-07-02 04:44:45,820.0,807.5,884.0,1019.0,860.0
2021-07-02 04:45:00,821.0,808.0,884.0,1019.0,871.0
2021-07-02 04:45:15,820.0,807.5,883.0,1020.0,870.0
2021-07-02 04:45:30,821.0,807.5,883.0,1020.0,874.0
2021-07-02 04:45:45,821.0,807.0,884.0,1020.0,866.0
2021-07-02 04:46:00,820.0,806.5,885.0,1020.0,870.0
2021-07-02 04:46:15,820.0,806.3333333333334,885.0,1020.0,860.0
2021-07-02 04:46:30,821.0,805.5,885.0,1020.0,859.0
2021-07-02 04:46:45,822.0,806.5,885.0,1020.0,850.0
2021-07-02 04:47:00,823.0,806.0,885.0,1019.0,864.0
2021-07-02 04:47:15,821.0,807.0,886.0,1019.0,865.0
2021-07-02 04:47:30,821.0,807.0,886.0,1019.0,870.0
2021-07-02 04:47:45,820.0,808.5,885.0,1019.0,870.0
2021-07-02 04:48:00,820.0,809.5,885.0,1019.0,858.0
2021-07-02 04:48:15,819.0,809.0,886.0,1020.0,866.0
2021-07-02 04:48:30,,809.0,,,863.0
2021-07-02 04:48:45,819.0,809.0,888.0,1020.0,868.0
2021-07-02 04:49:00,820.0,808.0,889.0,1019.0,871.0
2021-07-02 04:49:15,820.0,809.0,887.0,1019.0,864.0
2021-07-02 04:49:30,820.0,808.5,886.0,1019.0,866.0
2021-07-02 04:49:45,818.0,807.0,886.0,1019.0,861.0
