Lectura,Descripción,Temperatura,Bulbo húmedo,Punto de condensación,% HR,CO,CO2,% aire exterior,Velocidad,Flujo de aire,Sello de tiempo
167,,27.4 °C,19.6 °C,16.3 °C,51.1 %,1 ppm,595 ppm,,,,26/07/2021 02:01:47 p. m.
168,,27.4 °C,19.6 °C,16.3 °C,51.0 %,1 ppm,596 ppm,,,,26/07/2021 02:01:48 p. m.
169,,27.4 °C,19.6 °C,16.3 °C,51.0 %,1 ppm,595 ppm,,,,26/07/2021 02:01:49 p. m.
170,,27.4 °C,19.6 °C,16.3 °C,51.0 %,1 ppm,595 ppm,,,,26/07/2021 02:01:50 p. m.
171,,27.4 °C,19.6 °C,16.3 °C,51.0 %,1 ppm,596 ppm,,,,26/07/2021 02:01:51 p. m.
172,,27.4 °C,19.6 °C,16.3 °C,51.1 %,1 ppm,596 ppm,,,,26/07/2021 02:01:52 p. m.
173,,27.4 °C,19.6 °C,16.3 °C,51.1 %,1 ppm,596 ppm,,,,26/07/2021 02:01:53 p. m.
174,,27.4 °C,19.6 °C,16.3 °C,51.1 %,1 ppm,596 ppm,,,,26/07/2021 02:01:54 p. m.
175,,27.4 °C,19.6 °C,16.3 °C,51.1 %,1 ppm,597 ppm,,,,26/07/2021 02:01:55 p. m.
176,,27.4 °C,19.6 °C,16.3 °C,51.1 %,1 ppm,597 ppm,,,,26/07/2021 02:01:56 p. m.
177,,27.4 °C,19.6 °C,16.3 °C,51.1 %,1 ppm,600 ppm,,,,26/07/2021 02:01:57 p. m.
178,,27.4 °C,19.6 °C,16.3 °C,51.1 %,0 ppm,599 ppm,,,,26/07/2021 02:01:58 p. m.
179,,27.4 °C,19.6 °C,16.3 °C,51.1 %,1 ppm,602 ppm,,,,26/07/2021 02:01:59 p. m.
180,,27.4 °C,19.6 °C,16.3 °C,51.2 %,0 ppm,602 ppm,,,,26/07/2021 02:02:00 p. m.
181,,27.4 °C,19.7 °C,16.4 °C,51.2 %,1 ppm,606 ppm,,,,26/07/2021 02:02:01 p. m.
182,,27.4 °C,19.7 °C,16.4 °C,51.1 %,1 ppm,606 ppm,,,,26/07/2021 02:02:02 p. m.
183,,27.4 °C,19.7 °C,16.4 °C,51.1 %,1 ppm,607 ppm,,,,26/07/2021 02:02:03 p. m.
184,,27.4 °C,19.7 °C,16.4 °C,51.2 %,0 ppm,607 ppm,,,,26/07/2021 02:02:04 p. m.
185,,27.4 °C,19.7 °C,16.4 °C,51.2 %,1 ppm,607 ppm,,,,26/07/2021 02:02:05 p. m.
186,,27.4 °C,19.7 °C,16.4 °C,51.2 %,1 ppm,607 ppm,,,,26/07/2021 02:02:06 p. m.
187,,27.4 °C,19.7 °C,16.4 °C,51.2 %,1 ppm,609 ppm,,,,26/07/2021 02:02:07 p. m.
188,,27.4 °C,19.7 °C,16.4 °C,51.2 %,1 ppm,609 ppm,,,,26/07/2021 02:02:08 p. m.
189,,27.4 °C,19.7 °C,16.4 °C,51.2 %,1 ppm,612 ppm,,,,26/07/2021 02:02:09 p. m.
190,,27.4 °C,19.7 °C,16.4 °C,51.2 %,0 ppm,612 ppm,,,,26/07/2021 02:02:10 p. m.
191,,27.4 °C,19.7 °C,16.4 °C,51.2 %,1 ppm,613 ppm,,,,26/07/2021 02:02:11 p. m.
192,,27.4 °C,19.7 °C,16.4 °C,51.2 %,1 ppm,613 ppm,,,,26/07/2021 02:02:12 p. m.
